Touristenstellplätze,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Tennis,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
50.0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0.58,54.0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11,1,1
50.0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0.58,42.0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,11,1,1
50.0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0.58,44.0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,11,1,1
30.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.56,27.0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1
30.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.56,34.5,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1
50.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.54,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,10,0,1
60.0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0.58,27.5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,10,1,1
60.0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0.58,33.5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,10,1,1
25.0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.54,27.5,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,11,0,1
25.0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.54,32.0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,11,0,1
40.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25.1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,0
40.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29.6,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,0
50.0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1.0,24.0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,1,1
50.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1.0,36.0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,1,1
7.0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.0,22.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,0
40.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0,34.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,8,1,1
40.0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0,38.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,8,1,1
80.0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,19.5,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,10,0,1
10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,26.5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1
10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,31.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1
90.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,38.0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1
90.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,50.0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,1
90.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,48.0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1
90.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,60.0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,1
90.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,56.0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1
90.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,70.0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,1
20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,24.3,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,1
43.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,38.6,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,8,0,1
10.0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.0,25.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,8,1,1
35.0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0.5,38.0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,7,0,1
35.0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0.5,47.0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,7,0,1
15.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,27.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,6,1,1
30.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.58,34.1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
30.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.58,42.1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27.5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11,0,1
20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22.5,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,11,1,0
127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,35.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,1
127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,28.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,0,1
80.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,27.9,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,11,1,1
60.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.33,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,11,0,1
50.0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.99,35.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
50.0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.99,32.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
50.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.99,39.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
50.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.99,36.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
50.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.99,29.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
50.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.99,26.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
50.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.99,31.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
50.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.99,28.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
15.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.5,28.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,1
40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23.4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,7,1,1
30.0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.42,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,1,1
30.0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.42,26.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,6,1,1
5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,0,0
150.0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,45.9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,1
150.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,41.9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,1
150.0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,49.9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,1
150.0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,38.9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,0,1
150.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,34.9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,0,1
150.0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,42.9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,0,1
100.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,31.5,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
100.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,40.5,0,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
100.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,41.5,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
100.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,50.5,0,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,0
15.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,44.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,0
60.0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0.5,31.5,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
60.0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0.5,37.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
60.0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0.5,37.5,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
60.0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0.5,56.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
97.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,33.0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
97.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,44.0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
230.0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.57,36.0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1,1
230.0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.57,50.0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,1,1
230.0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.57,46.0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1,1
230.0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.57,60.0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,1,1
20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.59,22.4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,1,0
20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.59,23.9,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,6,1,0
30.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0.57,29.5,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,1,1
70.0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0.67,34.7,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,1,0
70.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0.67,29.7,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,1,0
25.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.58,16.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,1,1
10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15.5,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
8.0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,26.0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,0,1
20.0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,29.8,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
6.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,17.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11,0,0
130.0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1.0,44.0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11,0,1
130.0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1.0,54.0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11,0,1
130.0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1.0,48.0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,0,1
130.0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1.0,58.0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,0,1
20.0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.54,26.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,0
20.0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.54,34.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,0
27.0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.49,31.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5,1,0
27.0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.49,32.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,5,1,0
85.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11,1,1
85.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,41.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,1,1
85.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11,1,1
85.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,49.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,1,1
75.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.59,31.5,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,11,0,1
10.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,4,1,0
20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,14.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8,1,1
127.0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1.0,39.0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7,0,1
127.0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1.0,50.0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7,0,1
127.0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1.0,49.0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7,0,1
127.0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1.0,60.0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7,0,1
30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,24.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,0,1
30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,26.5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,0,1
30.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0.58,27.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
30.0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0.58,37.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,23.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1
30.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,27.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1
40.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.59,37.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3,1,1
50.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.63,24.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,7,0,1
50.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.63,32.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,7,0,1
20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,19.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1
20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,18.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1
50.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.51,28.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,8,1,1
