Touristenstellplätze,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Tennis,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
127.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,57.4,0,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,5,0,1
60.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.58,28.5,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,1,1
60.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.58,30.5,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,1,1
60.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,56.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,1,1
65.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.42,31.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
80.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,39.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,7,1,1
38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,31.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
127.0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.49,31.5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,1,1
80.0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0.5,27.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,6,1,1
100.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,30.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,11,1,1
100.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,40.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,11,1,1
100.0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,33.5,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,9,0,1
40.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,9,0,1
40.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,9,0,1
200.0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.5,60.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,0,1
200.0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.5,80.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,8,0,1
200.0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.5,70.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,0,1
200.0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.5,90.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,8,0,1
127.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,25.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,11,0,1
100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.59,35.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.59,30.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
127.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48,29.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
50.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,29.5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,0,1
127.0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1.0,36.8,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,6,1,1
110.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,21.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,1
80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18.0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
62.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
62.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
15.0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.42,38.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1
90.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1
127.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,39.7,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,1,1
127.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,40.7,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,6,1,1
127.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,45.7,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,1,1
127.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,46.7,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,6,1,1
30.0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.74,37.75,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,8,1,1
26.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.5,54.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,1,1
26.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.5,67.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11,1,1
26.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.5,43.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,1,1
26.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.5,56.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11,1,1
26.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.5,38.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,1,1
26.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.5,49.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11,1,1
29.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,25.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,1,1
29.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,29.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11,1,1
127.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92,34.0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,11,0,1
127.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,58.3,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,1,1
127.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,94.3,1,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,1,1
127.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,40.3,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,1,1
127.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,64.3,1,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,1,1
127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,38.3,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,1,1
127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,59.3,1,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,1,1
55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,38.3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,1,1
55.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,46.3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,1,1
55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,31.3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,1,1
55.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,33.3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,1,1
127.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,37.3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,1,1
127.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,55.3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11,1,1
127.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,51.3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,1,1
127.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,72.3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11,1,1
75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,23.6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11,1,1
127.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,38.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,0,0
127.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,51.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,0,0
127.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,48.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,0,0
127.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,61.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,0,0
115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,25.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,4,1,1
120.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,26.7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,5,1,1
127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,37.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,1,0
127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,50.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,9,1,0
127.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,52.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,1,0
127.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,62.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,9,1,0
127.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,62.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,1,0
127.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,92.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,9,1,0
120.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,33.25,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,8,1,1
96.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.57,33.2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,9,1,0
127.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,35.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,1,1
127.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,39.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,1,1
180.0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0.58,44.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,9,1,1
180.0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0.58,57.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,9,1,1
180.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0.58,40.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,9,1,1
180.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0.58,50.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,9,1,1
31.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,31.15,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,1
48.0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0.45,30.25,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,0,1
88.0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.57,49.3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,1,1
88.0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.57,57.3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,1,1
88.0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.57,41.3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,1,1
88.0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.57,50.3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,1,1
88.0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.57,94.3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,1,1
88.0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.57,121.3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,1,1
88.0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.57,84.3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,1,1
88.0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.57,111.3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,1,1
64.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45,44.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,8,0,1
64.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45,53.3,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,8,0,1
10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,33.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0
127.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,37.9,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,1
127.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,45.9,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,1,1
60.0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.58,34.5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1
15.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,26.5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1,1
15.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,21.9,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,1,1
25.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22.5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
50.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,26.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
127.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,34.6,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1,0
127.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,47.6,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,1,0
127.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,44.6,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1,0
127.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,57.6,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,1,0
92.0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,38.8,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1
92.0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,46.9,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1
92.0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,52.6,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1
92.0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,31.8,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1
92.0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,42.2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1
92.0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,62.9,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
92.0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,78.28,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
92.0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,89.18,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
92.0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,49.5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
92.0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.58,69.35,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
50.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,31.2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,0,0
50.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,37.2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,0,0
25.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,26.7,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1
25.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,28.7,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1
20.0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,30.5,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
